rowid	covariateId	covariateName	analysisId	conceptId	prev.out	prev.noout	value	value	direction
1041	193255201	"Condition era record observed during anytime on or prior to cohort index:    193255-Noninflammatory disorders of the ovary, fallopian tube and broad ligament"	201	193255	0.00617284	0.004581765	NA	0.1	0
1042	193262201	Condition era record observed during anytime on or prior to cohort index:    193262-Inflammatory disorder of penis	201	193262	0	0.000422526	NA	0.1	0
1043	193275201	Condition era record observed during anytime on or prior to cohort index:    193275-Third degree perineal tear during delivery - delivered	201	193275	0	0.001082723	NA	0.1	0
1044	193322101	Condition occurrence record observed during 365d on or prior to cohort index:  193322-Right lower quadrant pain	101	193322	0.008230453	0.009242754	NA	0.1	0
1045	193322201	Condition era record observed during anytime on or prior to cohort index:    193322-Right lower quadrant pain	201	193322	0.034979424	0.042675117	NA	0.1	0
1046	193326101	Condition occurrence record observed during 365d on or prior to cohort index:  193326-Urge incontinence of urine	101	193326	0.002057613	0.001016703	NA	0.1	0
1047	193326201	Condition era record observed during anytime on or prior to cohort index:    193326-Urge incontinence of urine	201	193326	0.010288066	0.004066812	NA	0.1	0
1048	193431201	Condition era record observed during anytime on or prior to cohort index:    193431-Benign tumor of digestive organ	201	193431	0	0.000580973	NA	0.1	0
1049	193437201	Condition era record observed during anytime on or prior to cohort index:    193437-Neoplasm of uncertain behavior of female genital organ	201	193437	0	0.000858256	NA	0.1	0
1050	193439201	Condition era record observed during anytime on or prior to cohort index:    193439-Benign neoplasm of body of uterus	201	193439	0.002057613	0.003102925	NA	0.1	0
1051	193493101	Condition occurrence record observed during 365d on or prior to cohort index:  193493-Benign hypertensive renal disease	101	193493	0.004115226	0.000422526	NA	0.1	0
1052	193493201	Condition era record observed during anytime on or prior to cohort index:    193493-Benign hypertensive renal disease	201	193493	0.008230453	0.000937479	NA	0.1	0
1053	193518101	Condition occurrence record observed during 365d on or prior to cohort index:  193518-Intestinal obstruction	101	193518	0.004115226	0.001043111	NA	0.1	0
1054	193518201	Condition era record observed during anytime on or prior to cohort index:    193518-Intestinal obstruction	201	193518	0.00617284	0.004238463	NA	0.1	0
1055	193519201	Condition era record observed during anytime on or prior to cohort index:    193519-Impaired renal function disorder	201	193519	0.004115226	0.000580973	NA	0.1	0
1056	193520201	Condition era record observed during anytime on or prior to cohort index:    193520-Urinary bladder stone	201	193520	0.004115226	0.000963887	NA	0.1	0
1057	193522101	Condition occurrence record observed during 365d on or prior to cohort index:  193522-Acute prostatitis	101	193522	0.002057613	0.001069519	NA	0.1	0
1058	193522201	Condition era record observed during anytime on or prior to cohort index:    193522-Acute prostatitis	201	193522	0.010288066	0.005651284	NA	0.1	0
1059	193530101	Condition occurrence record observed during 365d on or prior to cohort index:  193530-Follicular cyst of ovary	101	193530	0.002057613	0.00117515	NA	0.1	0
1060	193530201	Condition era record observed during anytime on or prior to cohort index:    193530-Follicular cyst of ovary	201	193530	0.004115226	0.006562356	NA	0.1	0
1061	193631201	Condition era record observed during anytime on or prior to cohort index:    193631-Injury of internal organ	201	193631	0	0.000462138	NA	0.1	0
1062	193636201	Condition era record observed during anytime on or prior to cohort index:    193636-Foreign body in bladder AND/OR urethra	201	193636	0.002057613	0.000646993	NA	0.1	0
1063	193666101	Condition occurrence record observed during 365d on or prior to cohort index:  193666-Injury of hip region	101	193666	0.002057613	0.000660197	NA	0.1	0
1064	193666201	Condition era record observed during anytime on or prior to cohort index:    193666-Injury of hip region	201	193666	0.002057613	0.003393411	NA	0.1	0
1065	193688201	Condition era record observed during anytime on or prior to cohort index:    193688-Clostridium difficile infection	201	193688	0.002057613	0.001095927	NA	0.1	0
1066	193693201	Condition era record observed during anytime on or prior to cohort index:    193693-Viral hepatitis without hepatic coma	201	193693	0.002057613	0.000660197	NA	0.1	0
1067	193739101	Condition occurrence record observed during 365d on or prior to cohort index:  193739-Ovarian failure	101	193739	0.002057613	0.001320393	NA	0.1	0
1068	193739201	Condition era record observed during anytime on or prior to cohort index:    193739-Ovarian failure	201	193739	0.012345679	0.006298277	NA	0.1	0
1069	193782201	Condition era record observed during anytime on or prior to cohort index:    193782-End stage renal disease	201	193782	0.002057613	0.000475342	NA	0.1	0
1070	193787201	Condition era record observed during anytime on or prior to cohort index:    193787-Varicose veins of lower extremity with ulcer AND inflammation	201	193787	0.002057613	0.000541361	NA	0.1	0
1071	193807101	Condition occurrence record observed during 365d on or prior to cohort index:  193807-Anorectal fistula	101	193807	0.002057613	0.000713012	NA	0.1	0
1072	193807201	Condition era record observed during anytime on or prior to cohort index:    193807-Anorectal fistula	201	193807	0.004115226	0.002548359	NA	0.1	0
1073	193814201	Condition era record observed during anytime on or prior to cohort index:    193814-Chronic parametritis and pelvic cellulitis	201	193814	0	0.000752624	NA	0.1	0
1074	193983201	Condition era record observed during anytime on or prior to cohort index:    193983-Disorder of pancreatic internal secretion	201	193983	0	0.00043573	NA	0.1	0
1075	193998201	Condition era record observed during anytime on or prior to cohort index:    193998-Neoplasm of uncertain behavior of digestive and respiratory systems	201	193998	0	0.000699809	NA	0.1	0
1076	194077201	Condition era record observed during anytime on or prior to cohort index:    194077-Chronic ulcerative enterocolitis	201	194077	0.002057613	0.000831848	NA	0.1	0
1077	194079101	Condition occurrence record observed during 365d on or prior to cohort index:  194079-Post-surgical malabsorption	101	194079	0	0.00073942	NA	0.1	0
1078	194079201	Condition era record observed during anytime on or prior to cohort index:    194079-Post-surgical malabsorption	201	194079	0.002057613	0.001531656	NA	0.1	0
1079	194081101	Condition occurrence record observed during 365d on or prior to cohort index:  194081-Acute cystitis	101	194081	0.004115226	0.004740213	NA	0.1	0
1080	194081201	Condition era record observed during anytime on or prior to cohort index:    194081-Acute cystitis	201	194081	0.010288066	0.019040074	NA	0.1	0
1081	194083101	Condition occurrence record observed during 365d on or prior to cohort index:  194083-Vaginitis and vulvovaginitis	101	194083	0.002057613	0.019871922	NA	0.1	0
1082	194083201	Condition era record observed during anytime on or prior to cohort index:    194083-Vaginitis and vulvovaginitis	201	194083	0.043209877	0.076780881	NA	0.1	0
1083	194091201	Condition era record observed during anytime on or prior to cohort index:    194091-Calculus in urethra	201	194091	0	0.001254374	NA	0.1	0
1084	194092201	Condition era record observed during anytime on or prior to cohort index:    194092-Uterine prolapse without vaginal wall prolapse	201	194092	0.00617284	0.002904866	NA	0.1	0
1085	194093101	Condition occurrence record observed during 365d on or prior to cohort index:  194093-Postcoital bleeding	101	194093	0	0.000620585	NA	0.1	0
1086	194093201	Condition era record observed during anytime on or prior to cohort index:    194093-Postcoital bleeding	201	194093	0	0.002139037	NA	0.1	0
1087	194121101	Condition occurrence record observed during 365d on or prior to cohort index:  194121-Pilonidal cyst with abscess	101	194121	0	0.000594177	NA	0.1	0
1088	194121201	Condition era record observed during anytime on or prior to cohort index:    194121-Pilonidal cyst with abscess	201	194121	0.002057613	0.002521952	NA	0.1	0
1089	194133101	Condition occurrence record observed during 365d on or prior to cohort index:  194133-Low back pain	101	194133	0.0781893	0.062507427	NA	0.1	0
1090	194133201	Condition era record observed during anytime on or prior to cohort index:    194133-Low back pain	201	194133	0.244855967	0.187443058	-0.0284344	0.1284344	-1
1091	194175101	Condition occurrence record observed during 365d on or prior to cohort index:  194175-Left upper quadrant pain	101	194175	0.00617284	0.003010497	NA	0.1	0
1092	194175201	Condition era record observed during anytime on or prior to cohort index:    194175-Left upper quadrant pain	201	194175	0.028806584	0.012372087	NA	0.1	0
1093	194286201	"Condition era record observed during anytime on or prior to cohort index:    194286-Malignant neoplasm of corpus uteri, excluding isthmus"	201	194286	0	0.000779032	NA	0.1	0
1094	194382101	Condition occurrence record observed during 365d on or prior to cohort index:  194382-External hemorrhoids	101	194382	0	0.000779032	NA	0.1	0
1095	194382201	Condition era record observed during anytime on or prior to cohort index:    194382-External hemorrhoids	201	194382	0	0.003604674	NA	0.1	0
1096	194395201	Condition era record observed during anytime on or prior to cohort index:    194395-Bleeding diverticulosis	201	194395	0	0.000580973	NA	0.1	0
1097	194406201	Condition era record observed during anytime on or prior to cohort index:    194406-Urinary tract obstruction	201	194406	0	0.001122334	NA	0.1	0
1098	194412201	Condition era record observed during anytime on or prior to cohort index:    194412-Dysplasia of vagina	201	194412	0.00617284	0.001690104	NA	0.1	0
1099	194419201	Condition era record observed during anytime on or prior to cohort index:    194419-Infertility due to oligospermia	201	194419	0	0.00087146	NA	0.1	0
1100	194420201	Condition era record observed during anytime on or prior to cohort index:    194420-Endometriosis of fallopian tube	201	194420	0	0.00050175	NA	0.1	0
1101	194475201	Condition era record observed during anytime on or prior to cohort index:    194475-Hiccoughs	201	194475	0	0.000343302	NA	0.1	0
1102	194491201	Condition era record observed during anytime on or prior to cohort index:    194491-Tenderness of epigastrium	201	194491	0	0.000580973	NA	0.1	0
1103	194526101	Condition occurrence record observed during 365d on or prior to cohort index:  194526-Injury of trunk	101	194526	0.004115226	0.002165445	NA	0.1	0
1104	194526201	Condition era record observed during anytime on or prior to cohort index:    194526-Injury of trunk	201	194526	0.014403292	0.010483924	NA	0.1	0
1105	194611101	Condition occurrence record observed during 365d on or prior to cohort index:  194611-Carcinoma in situ of uterine cervix	101	194611	0.002057613	0.001148742	NA	0.1	0
1106	194611201	Condition era record observed during anytime on or prior to cohort index:    194611-Carcinoma in situ of uterine cervix	201	194611	0.008230453	0.005492837	NA	0.1	0
1107	194683101	Condition occurrence record observed during 365d on or prior to cohort index:  194683-Obstructed umbilical hernia	101	194683	0	0.000382914	NA	0.1	0
1108	194683201	Condition era record observed during anytime on or prior to cohort index:    194683-Obstructed umbilical hernia	201	194683	0.002057613	0.001835347	NA	0.1	0
